feed_id,agency,country,n_bus_trips,n_travel_times,n_distinct_travel_times,median_travel_time_s,temporal_resolution_s,share_travel_times_whole_minute,share_stop_times_whole_minute,timepoint_status,approximate_share,share_timepoints_whole_minute,share_approx_whole_minute,interpolation_basis,n_approx_testable,share_approx_on_line,n_timepoints_testable,share_timepoints_on_line,n_control_modes,has_control_baseline,bus_peak_to_peak_s,segregated_peak_to_peak_s,bus_exceeds_own_control
tdg-81342,Communauté d'Agglomération Privas Centre Ardèche,FR,127,1155,22,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-81346,Métropole du Grand Nancy,FR,1713,61916,270,78.0,1.0,0.04260611150591123,0.2855144666740008,declared,0.7256439673733674,1.0,0.015377284934592393,distance,45462,1.0,0,,1,True,6.309011800242638,6.601880974406413,False
tdg-81365,CHATEAUROUX METROPOLE,FR,380,9517,9,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.9166666666666667,,
tdg-81394,Région des Pays de la Loire,FR,1657,1071,27,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-81416,Région des Pays de la Loire,FR,312,6226,35,60.0,60.0,0.9972695149373595,0.9984550561797753,not_declared,,,,,0,,0,,0,False,0.6590909090909091,,
tdg-81421,Région des Pays de la Loire,FR,586,9840,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.325660121868653,,
tdg-81432,Communauté d'Agglomération du Grand Cahors,FR,333,4996,101,60.0,1.0,0.7311849479583667,0.8351706036745407,declared,0.16640419947506563,1.0,0.00946372239747634,distance,942,1.0,0,,0,False,2.6039915966386555,,
tdg-81455,Communauté de Communes du Briançonnais,FR,206,3012,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.7407407407407407,,
tdg-81459,Région Bretagne,FR,90,2073,5,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.7142857142857143,,
tdg-81461,Région Bretagne,FR,307,4543,27,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,46.094047619047615,,
tdg-81462,Région Bretagne,FR,182,974,30,300.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-81476,Région Bretagne,FR,378,6234,22,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.5178571428571428,,
tdg-81522,Communauté d'agglomération de l'Albigeois,FR,275,7069,127,54.0,1.0,0.0434290564436271,0.33374183006535946,not_declared,,,,,0,,0,,0,False,8.882380952380952,,
tdg-81547,Communauté d'Agglomération Gap-Tallard-Durance,FR,463,6702,17,60.0,60.0,0.9998507908087139,0.9996538195245788,not_declared,,,,,0,,0,,0,False,12.968503937007874,,
tdg-81549,Communauté de Communes des Montagnes du Giffre,FR,670,6095,15,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,11.917760821938508,,
tdg-81559,Région Bretagne,FR,7706,162480,36,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,6.983186892922243,18.057330057330056,False
tdg-81575,Sète Agglopole Méditerranée,FR,973,17262,200,72.0,1.0,0.10786699107866991,0.42747463668768854,not_declared,,,,,0,,0,,0,False,6.116019417475728,,
tdg-81585,Pays de Gex Agglo,FR,765,14572,10,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,18.263257973449058,,
tdg-81617,Syndicat Mixte des Mobilités de l'Aire Grenobloise,FR,276,276,253,1244.0,1.0,0.018115942028985508,0.5090579710144928,not_declared,,,,,0,,0,,0,False,,,
tdg-81678,Toulouse métropole,FR,7390,150880,18,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,6.9762352493444935,2.775,True
tdg-81705,Communauté d’Agglomération du Centre Littoral de Guyane,FR,250,2446,25,180.0,60.0,0.9991823385118561,0.999645390070922,not_declared,,,,,0,,0,,0,False,50.323076923076925,,
tdg-81770,Région Bretagne,FR,144,3083,12,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-81794,Syndicat Mixte des Mobilités de l'Aire Grenobloise,FR,328,5606,22,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-81876,Carcassonne Agglo,FR,640,11257,236,71.0,1.0,0.5996268988185129,0.6548769217844241,not_declared,,,,,0,,0,,0,False,5.383446174678402,,
tdg-81898,Communauté d'Agglomération du Grand Sénonais INTERCOM,FR,269,4657,25,120.0,60.0,0.9952759287094696,0.9977924944812362,not_declared,,,,,0,,0,,0,False,0.15,,
tdg-81907,Dracénie Provence Verdon agglomération,FR,225,4946,11,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.96875,,
tdg-81924,Alliance Atlantique,FR,90,1489,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-81927,Région Bretagne,FR,80,1400,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-81942,Syndicat mixte Atoumod,FR,11451,252602,39,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,8.765397626416533,8.749341238471676,True
tdg-81943,SYTRAL Mobilités,FR,16974,354264,98,60.0,1.0,0.9926326129666012,0.9955463875257851,not_declared,,,,,0,,0,,2,True,9.827716914906896,3.1074587506453297,True
tdg-81944,évolitY,FR,1022,31246,14,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,10.404878048780487,,
tdg-81969,Métropole d'Aix-Marseille-Provence,FR,17587,356125,349,60.0,1.0,0.3433710073710074,0.5154848068722704,declared,0.10472055589398367,0.48318542737038767,0.7916194232191275,stopcount,8454,0.06635911994322215,179023,0.10839389352206141,3,True,8.597741878476695,12.049504950495049,False
tdg-81975,Syndicat mixte Atoumod,FR,110,1070,7,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.46875,,
tdg-81995,Métropole Européenne de Lille ,FR,4822,125984,26,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,11.128542908447214,0.010964912280701691,True
tdg-8201,Zenbus,FR,55,1212,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,23.666666666666668,,
tdg-82093,STGA - réseau Möbius,FR,6542,41455,27,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,7.905610362735206,,
tdg-82094,NEMUS (Réseau de transports de Flers Agglo),FR,81,644,20,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82136,Région Provence-Alpes-Côte-d'Azur,FR,2305,20333,49,120.0,60.0,1.0,1.0,declared,8.656135035706557e-05,1.0,1.0,stopcount,0,,0,,0,False,0.0,,
tdg-82137,Région Provence-Alpes-Côte-d'Azur,FR,2165,54339,203,120.0,1.0,0.9687333222915402,0.9747239796551297,declared,0.009583178265723856,0.9837482386096759,0.042071197411003236,stopcount,592,0.2905405405405405,1028,0.1293774319066148,0,False,19.771408308809885,,
tdg-82140,Syndicat mixte Atoumod,FR,230,3429,19,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.4444444444444444,,
tdg-82148,Valence Romans Mobilités,FR,1988,50224,348,71.0,1.0,0.11313316342784326,0.3556270589136597,declared,0.6497931509997702,1.0,0.008341438971910278,distance,33644,0.9997027701819047,0,,0,False,5.615087752979597,,
tdg-82154,Syndicat intercommunal des Transports Urbains Soissonnais,FR,224,4325,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82155,Nouvelle-Aquitaine Mobilités,FR,375,7251,39,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.52,,
tdg-82166,Transports de l'Agglomération Châtelleraudaise,FR,352,7193,14,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.4669312169312169,,
tdg-82168,Transp'Or - Pays de l'Or Agglomération,FR,151,3936,15,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,12.903225806451612,,
tdg-82178,Thonon Agglomération,FR,695,9473,15,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.5415584415584414,,
tdg-82189,Communauté d'Agglomération du Grand Villeneuvois,FR,170,3240,19,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.6351351351351346,,
tdg-82272,Grand Chambéry,FR,1126,32710,250,69.0,1.0,0.06300825435646591,0.3512826575245301,declared,0.6584998226740749,1.0,0.014855706655895157,distance,21950,0.9980865603644647,0,,0,False,8.469563877945014,,
tdg-82285,Région Provence-Alpes-Côte-d'Azur,FR,451,3860,54,300.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,False,46.666666666666664,12.477707006369426,
tdg-82289,Martinique Transport,FR,1134,8363,164,180.0,6.0,0.7258160947028578,0.7702759197324415,not_declared,,,,,0,,0,,0,False,,,
tdg-82291,Région Bretagne,FR,289,4317,6,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.6171875,,
tdg-82294,Estérel Côte d'Azur Agglomération,FR,563,12807,16,60.0,30.0,0.8123682361208714,0.9070306656694092,not_declared,,,,,0,,0,,0,False,4.468187274909964,,
tdg-82309,Syndicat mixte Atoumod,FR,50,1013,3,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82311,Syndicat mixte Atoumod,FR,97,1438,6,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82312,Syndicat mixte Atoumod,FR,52,590,6,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82315,Syndicat mixte Atoumod,FR,68,1113,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.333333333333334,,
tdg-82317,Syndicat mixte Atoumod,FR,1686,28730,44,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,30.11067019400353,,
tdg-82319,Nouvelle-Aquitaine Mobilités,FR,338,8955,11,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.052631578947368,,
tdg-82330,Nouvelle-Aquitaine Mobilités,FR,91,1144,25,300.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82338,Nouvelle-Aquitaine Mobilités,FR,1285,24360,43,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,28.11123511904762,,
tdg-82342,Nouvelle-Aquitaine Mobilités,FR,108,820,25,420.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82348,Nouvelle-Aquitaine Mobilités,FR,2133,46925,11,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.853236861178038,,
tdg-82350,Nouvelle-Aquitaine Mobilités,FR,1168,30253,201,70.0,1.0,0.0747033352064258,0.3687342859870787,not_declared,,,,,0,,0,,0,False,6.228165774506524,,
tdg-82352,Nouvelle-Aquitaine Mobilités,FR,648,13270,13,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.076586433260394,,
tdg-82355,Nouvelle-Aquitaine Mobilités,FR,372,8193,6,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,9.613989637305698,,
tdg-82357,Nouvelle-Aquitaine Mobilités,FR,855,11109,273,86.0,1.0,0.20622918354487352,0.47651287194918085,not_declared,,,,,0,,0,,0,False,12.113281385281386,,
tdg-82359,Nouvelle-Aquitaine Mobilités,FR,280,6972,9,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,16.032258064516128,,
tdg-82361,Nouvelle-Aquitaine Mobilités,FR,374,6475,18,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.3076923076923075,,
tdg-82365,Nouvelle-Aquitaine Mobilités,FR,127,2140,6,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82367,Nouvelle-Aquitaine Mobilités,FR,312,6855,20,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.6493506493506493,,
tdg-82370,Nouvelle-Aquitaine Mobilités,FR,208,4315,17,60.0,30.0,0.8743916570104288,0.9314154680008339,not_declared,,,,,0,,0,,0,False,8.426020408163266,,
tdg-82373,Nouvelle-Aquitaine Mobilités,FR,65,1117,11,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82375,Nouvelle-Aquitaine Mobilités,FR,190,4765,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82377,Nouvelle-Aquitaine Mobilités,FR,538,5080,5,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.9523809523809523,,
tdg-82379,Nouvelle-Aquitaine Mobilités,FR,77,1780,5,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.62962962962963,,
tdg-82413,Fluo Grand Est,FR,190,2238,11,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82415,Espace Communautaire Lons Agglomération,FR,52,954,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.3333333333333333,,
tdg-82442,Syndicat Intercommunal de Mobilité et d'Organisation Urbaine du Valenciennois,FR,1512,30013,16,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,9.887600764564116,1.333186963309914,True
tdg-82545,Montélibus,FR,419,6953,20,60.0,30.0,0.834028476916439,0.9217308735756918,not_declared,,,,,0,,0,,0,False,7.690962099125364,,
tdg-82547,Keolis RIOM,FR,306,5856,18,60.0,30.0,0.766051912568306,0.8863931316761505,not_declared,,,,,0,,0,,0,False,2.2857142857142856,,
tdg-82553,Transdev GMVA Mobilités • Kicéo,FR,1166,28966,25,60.0,60.0,0.9672029275702548,0.9842544580751234,not_declared,,,,,0,,0,,0,False,12.126257523413921,,
tdg-82554,Transdev Vierzon Mobilités • Le Vib,FR,129,1636,14,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82555,Transdev SMA Mobilités • MAT,FR,727,14038,21,60.0,60.0,1.0,1.0,declared,0.6972471271625206,1.0,1.0,distance,0,,0,,0,False,4.633728890917389,,
tdg-82583,Communauté d'Agglomération Gaillac Graulhet,FR,110,1337,5,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82604,Communauté de communes du Guillestrois et du Queyras,FR,82,444,10,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82660,Communauté d'Agglomération Beaune Côte et Sud,FR,188,2665,23,60.0,30.0,0.6911819887429643,0.8471784086926043,not_declared,,,,,0,,0,,0,False,4.583333333333333,,
tdg-82661,Le Grand Narbonne Communauté d'Agglomération,FR,596,13487,15,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.482323232323233,,
tdg-82662,ENVIA,FR,488,10271,24,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,10.74002100840336,,
tdg-82663,Transdev Chamonix,FR,354,6032,13,60.0,60.0,1.0,1.0,declared,0.7706299911268856,1.0,1.0,distance,0,,0,,0,False,0.0,,
tdg-82664,Le Grand Chalon,FR,828,13568,21,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,13.482865043701546,,
tdg-82682,Transdev Savoie,FR,96,1088,5,90.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82683,Communauté Urbaine de Dunkerque / Réseau Dk Bus,FR,1544,41665,11,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.208555333555333,,
tdg-82689,Communauté de communes Retz-en-Valois,FR,70,868,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82704,PASTEL,FR,470,12723,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.54320987654321,,
tdg-82711,Syndicat mixte Atoumod,FR,54,833,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82721,Syndicat mixte Atoumod,FR,135,2778,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,16.721311475409838,,
tdg-82727,Syndicat Mixte des Transports du Petit Cul de Sac Marin,FR,1082,20995,754,72.0,1.0,0.2798285306025244,0.2503228104546062,not_declared,,,,,0,,0,,0,False,19.460670731707314,,
tdg-82780,Syndicat Mixte des Transports Urbains du grand Nouméa,FR,252,7280,189,60.0,1.0,0.7043956043956044,0.796202867764206,declared,0.20499203398831653,1.0,0.005829015544041451,distance,1535,1.0,0,,0,False,10.932575757575759,,
tdg-82832,Alliance Atlantique,FR,121,1580,18,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-82879,CITALIS,FR,3163,53766,18,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.156582778923203,,
tdg-82900,Sankéo,FR,995,28379,297,67.0,1.0,0.09563409563409564,0.37165520528358414,declared,0.6396813508544972,1.0,0.01772219265566791,distance,18457,0.9884054830145744,0,,0,False,11.616232363315696,,
tdg-82911,Tango,FR,2273,42400,25,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.598051968582178,,
tdg-82997,Collectivité de Corse,FR,66,354,13,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-82999,monRéZO,FR,182,4446,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83020,Communauté d'Agglomération du Nord Grande-Terre,ML,150,2249,14,120.0,60.0,0.9804357492218764,0.9908485856905158,not_declared,,,,,0,,0,,0,False,,,
tdg-83024,Bordeaux Métropole,FR,4018,162265,323,65.0,1.0,0.05910085354204542,0.2919119813811394,not_declared,,,,,0,,0,,1,True,5.384148683871553,0.8781868716079243,True
tdg-83042,AGGLOMERATION DU GARD RHODANIEN,FR,357,3795,27,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.372093023255814,,
tdg-83112,Région Auvergne-Rhône-Alpes,FR,282,3036,41,300.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,21.0,,
tdg-83113,Région Auvergne-Rhône-Alpes,FR,66,731,14,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83114,Région Auvergne-Rhône-Alpes,FR,908,6061,36,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83126,REDON Agglomération,FR,248,2331,28,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83134,TLP Mobilités,FR,628,10871,11,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.9,,
tdg-83178,Métropole Nice Côte d'Azur,FR,5038,101568,24,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,11.502303603569427,7.443821638887428,True
tdg-83202,Coeur de Flandre Agglo,FR,163,2686,9,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.9428571428571428,,
tdg-83210,Transport du Grand Longwy,FR,278,5722,21,60.0,60.0,0.9991261796574624,0.9995244134432467,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83251,Nantes Métropole,FR,6932,150541,24,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,6.280411385012746,3.750430482582012,True
tdg-83258,COMMUNAUTE DE COMMUNES COEUR DE MAURIENNE ARVAN,FR,131,1558,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83276,VITRE COMMUNAUTE,FR,260,3656,9,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83277,Fluo Grand Est,FR,80,839,5,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.8823529411764706,,
tdg-83280,VITRE COMMUNAUTE,FR,164,806,17,360.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83281,STAR,FR,3259,75058,24,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,9.024724930513472,1.809955080013769,True
tdg-83300,Auray Quiberon Terre Atlantique,FR,328,4887,9,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83304,Communauté d’Agglomération du Centre Littoral de Guyane,FR,189,4612,17,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.868916797488229,,
tdg-83310,VICHY COMMUNAUTE,FR,356,6968,6,60.0,60.0,1.0,1.0,declared,0.20295529174033847,1.0,1.0,distance,0,,0,,0,False,3.5555555555555554,,
tdg-83315,COMMUNAUTE D'AGGLOMERATION DES 2 BAIES EN MONTREUILLOIS,FR,72,1808,15,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83326,Agglomération Montargoise Et rives du loing,FR,277,7253,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.496932515337424,,
tdg-83330,Grand Avignon,FR,2083,32361,16,60.0,60.0,1.0,1.0,declared,0.7401515348764548,1.0,1.0,distance,0,,0,,0,False,14.214816516816517,,
tdg-83364,Communauté de communes de Serre-Ponçon,FR,50,975,5,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83368,Réseau beeMob - Transports en commun de l'Agglomération Béziers Méditerranée,FR,947,19131,59,60.0,1.0,0.9841095603993518,0.9315854352361085,not_declared,,,,,0,,0,,0,False,0.8656060606060606,,
tdg-83372,Communauté Urbaine d'Arras,FR,1091,21324,15,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.02366163856847087,,
tdg-83389,Grand Poitiers Open Data,FR,1929,44611,566,76.0,1.0,0.08145972966308758,0.3381032185982553,not_declared,,,,,0,,0,,0,False,7.111036090648968,,
tdg-83394,CA Luberon Monts de Vaucluse,FR,334,3013,13,60.0,60.0,0.9840690341851974,0.9928293994622049,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83405,Flibco.com,FR,54,54,1,1200.0,,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83408,Quimper Bretagne Occidentale,FR,975,27187,333,58.0,1.0,0.04307205649759076,0.2806973936510191,declared,0.73251189546197,1.0,0.01803286635319211,distance,20257,0.8101397047934048,0,,0,False,8.30067155067155,,
tdg-83416,Trans-Landes,FR,193,2337,13,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83418,Trans-Landes,FR,204,4705,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,10.522388059701493,,
tdg-83429,Communauté d'Agglomération Provence Verte,FR,349,2483,30,120.0,60.0,0.999597261377366,1.0,not_declared,,,,,0,,0,,0,False,58.8,,
tdg-83459,Syndicat Mixte des Mobilités de l'Aire Grenobloise,FR,2962,67920,229,73.0,1.0,0.11676972909305065,0.35860021565305067,not_declared,,,,,0,,0,,1,True,6.618108870199206,1.7792216847265223,True
tdg-83462,Syndicat Mixte des Mobilités de l'Aire Grenobloise,FR,563,8648,24,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.718005952380952,,
tdg-83465,Clermont Auvergne Métropole,FR,2383,55249,26,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,11.288800998032613,5.160776723276722,True
tdg-83507,Mâconnais Beaujolais Agglomération,FR,792,14562,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.4953271028037383,,
tdg-83509,Lulu en Bus (Ex. Lunéo),FR,70,1466,4,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83512,REDON Agglomération,FR,79,1265,5,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83519,JVMALIN,FR,964,25712,15,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.20022325682703,,
tdg-83521,JVMALIN,FR,7038,162497,287,60.0,1.0,0.6809848797208564,0.7948177741710624,not_declared,,,,,0,,0,,1,True,5.681674376666144,0.23986486486486486,True
tdg-83526,JVMALIN,FR,414,8689,11,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.670542635658915,,
tdg-83529,JVMALIN,FR,274,7171,14,60.0,30.0,0.8644540510389067,0.9347212894560107,not_declared,,,,,0,,0,,0,False,0.2191780821917808,,
tdg-83530,JVMALIN,FR,1245,16374,44,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,15.142857142857142,,
tdg-83578,Communauté de communes Cluses Arve et Montagne,FR,117,1939,6,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83582,SNCF,FR,810,6305,44,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,False,3.1578947368421053,8.683035714285715,
tdg-83626,Communauté de Communes Haute-Tarentaise,FR,211,1950,9,120.0,60.0,0.9384615384615385,0.97223507635354,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83627,Communauté de Communes Haute-Tarentaise,FR,120,91,4,300.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83629,Communauté de Communes Haute-Tarentaise,FR,168,1695,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83632,Pau Béarn Pyrénées Mobilités,FR,1226,35554,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,11.62822333642523,,
tdg-83633,Région Auvergne-Rhône-Alpes,FR,131,1947,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.764705882352941,,
tdg-83634,Fluo Grand Est,FR,22207,392598,57,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,3,True,6.373887092459776,23.59259259259259,False
tdg-83635,Fluo Grand Est,FR,5882,43869,46,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.938026425788664,,
tdg-83642,Syndicat mixte Atoumod,FR,384,1200,7,60.0,120.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83643,TADAO,FR,1931,61272,20,60.0,60.0,0.9987596291944119,0.9990593946749602,not_declared,,,,,0,,0,,0,False,5.713980463980464,,
tdg-83710,Fluo Grand Est,FR,2103,65703,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.339841861377062,,
tdg-83716,CA ANNONAY RHONE AGGLO,FR,229,2620,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.038961038961039,,
tdg-83725,Oùra,FR,96,1574,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83750,Société d'économie Mixte des Transports Montalbanais,FR,847,14217,19,60.0,60.0,1.0,1.0,declared,0.5885161606268364,1.0,1.0,distance,0,,0,,0,False,1.0675539929683575,,
tdg-83751,Orléans Métropole,FR,1860,58021,303,72.0,1.0,0.03371193188673067,0.25864631519179704,not_declared,,,,,0,,0,,1,True,7.631784487880939,0.38461538461538464,True
tdg-83756,COMPAGNIE AUTOBUS DE MONACO,MC,1318,14530,234,96.0,1.0,0.04136269786648314,0.205010095911156,not_declared,,,,,0,,0,,0,False,14.764021852291993,,
tdg-83757,Communauté d'agglomération de la Baie de Somme,FR,296,4331,15,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.15151515151515152,,
tdg-83762,Transdev CapAtlantique Mobilités • Lila Presqu'île,FR,499,8328,29,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.795698924731183,,
tdg-83774,SPL Estival/ Cirest ,FR,631,16184,275,64.0,1.0,0.025951557093425604,0.24977698483496877,not_declared,,,,,0,,0,,0,False,7.467017543859649,,
