feed_id,agency,country,fail_reason
mdb-3275,Sjöstadstrafiken (Stockholm Stad),SE,insufficient fixed-route bus service
mdb-3277,Snälltåget,SE,insufficient fixed-route bus service
mdb-3278,Stavsnäs båttaxi,SE,insufficient fixed-route bus service
mdb-3279,Strömma Turism & Sjöfart AB,SE,insufficient fixed-route bus service
mdb-3280,TiB ersättningstrafik (VR Sverige),SE,insufficient fixed-route bus service
mdb-3281,TJF Smalspåret,SE,insufficient fixed-route bus service
mdb-3282,Trafikverket RDB,SE,insufficient fixed-route bus service
mdb-3283,Trosabussen,SE,insufficient fixed-route bus service
mdb-3284,Tågab,SE,insufficient fixed-route bus service
mdb-3285,Uddevalla Skärgårdsbåtar AB,SE,insufficient fixed-route bus service
mdb-3286,VR,SE,insufficient fixed-route bus service
mdb-3289,Vy Norge,NO,insufficient fixed-route bus service
mdb-329,USF Bull Runner,US,insufficient fixed-route bus service
mdb-3290,Vy Tåg AB,SE,no usable service date
mdb-3291,Vy Värmlandstrafik,SE,insufficient fixed-route bus service
mdb-3292,Västervik Express,SE,insufficient fixed-route bus service
mdb-3293,Y-Buss,SE,insufficient fixed-route bus service
mdb-3340,Public Transport Victoria (PTV),AU,missing required table
mdb-3360,Chennai Transport Corporation,IN,ParserError
mdb-3384,TS Laevad OÜ,EE,insufficient fixed-route bus service
mdb-3385,Pasažieru Vilciens,EE,insufficient fixed-route bus service
mdb-340,Pasco County Public Transportation,US,no usable service date
mdb-355,Georgia Tech Trolley & Stinger Shuttles,US,insufficient fixed-route bus service
mdb-356,Atlanta Streetcar,US,insufficient fixed-route bus service
mdb-357,Atlantic Regional Commission,US,insufficient fixed-route bus service
mdb-358,Cherokee Area Transportation System (CATS),US,insufficient fixed-route bus service
mdb-361,Franklin Transit Authority,US,insufficient fixed-route bus service
mdb-370,Emory University Cliff Shuttles,US,insufficient fixed-route bus service
mdb-371,Buc Shuttle,US,insufficient fixed-route bus service
mdb-383,DowneyLINK,US,insufficient fixed-route bus service
mdb-384,"Indian Trails, Detroit Ann Arbor Express",US,insufficient fixed-route bus service
mdb-392,Beloit Transit,US,no usable service date
mdb-40,Simi Valley Transit,US,insufficient fixed-route bus service
mdb-405,National Park Service,US,insufficient fixed-route bus service
mdb-419,Vineyard Fast Ferry,US,insufficient fixed-route bus service
mdb-423,Cuttyhunk Ferry Company,US,insufficient fixed-route bus service
mdb-424,Patriots Party Boats,US,insufficient fixed-route bus service
mdb-425,Freedom Cruise Line,US,insufficient fixed-route bus service
mdb-427,Hy-Line Cruises,US,insufficient fixed-route bus service
mdb-431,Massachusetts Area Express (MAX),US,missing required table
mdb-435,Bay State Cruise Company,US,insufficient fixed-route bus service
mdb-436,Coach Company,US,insufficient fixed-route bus service
mdb-437,Massachusetts Bay Transportation Authority (MBTA),US,KeyError
mdb-438,LimoLiner,US,insufficient fixed-route bus service
mdb-442,Middlesex 3 TMA,US,insufficient fixed-route bus service
mdb-443,Yankee Line,US,insufficient fixed-route bus service
mdb-446,Boston Harbor Islands Ferries,US,insufficient fixed-route bus service
mdb-449,Stagecoach Transportation Services (STS),US,insufficient fixed-route bus service
mdb-450,Vermont Translines,US,insufficient fixed-route bus service
mdb-452,Lakes Region Explorer,US,insufficient fixed-route bus service
mdb-460,Express Arrow,US,insufficient fixed-route bus service
mdb-462,Gallup Express,US,insufficient fixed-route bus service
mdb-463,Greensville Emporia Transit,US,insufficient fixed-route bus service
mdb-490,BWI Thurgood Marshall Airport (BWI) Shuttle,US,insufficient fixed-route bus service
mdb-492,Queen Anne's County Ride,US,insufficient fixed-route bus service
mdb-507,Metropolitan Transit Authority (MTA),US,insufficient fixed-route bus service
mdb-517,Port Authority Trans-Hudson (PATH),US,insufficient fixed-route bus service
mdb-518,Staten Island Ferry,US,insufficient fixed-route bus service
mdb-52,Tideline Water Taxi,US,insufficient fixed-route bus service
mdb-522,JFK Airtrain,US,insufficient fixed-route bus service
mdb-524,Metro-North Railroad,US,insufficient fixed-route bus service
mdb-53,Bay Area Rapid Transit (BART),US,KeyError
mdb-532,Hornell Area Transit,US,insufficient fixed-route bus service
mdb-536,Chenango First Transit,US,insufficient fixed-route bus service
mdb-54,Caltrain,US,insufficient fixed-route bus service
mdb-541,City of Mechanicville Public Transit,US,insufficient fixed-route bus service
mdb-545,Franklin County Public Transportation,US,insufficient fixed-route bus service
mdb-546,North Country Express Transit,US,insufficient fixed-route bus service
mdb-547,Lake Champlain Ferries,US,insufficient fixed-route bus service
mdb-550,Shore Line East,US,insufficient fixed-route bus service
mdb-554,Block Island Ferry,US,insufficient fixed-route bus service
mdb-555,DATTCO Motorcoach,US,insufficient fixed-route bus service
mdb-556,Plymouth & Brockton Street Railway Co,US,insufficient fixed-route bus service
mdb-560,Klamath Shuttle,US,insufficient fixed-route bus service
mdb-565,City of Las Vegas,US,insufficient fixed-route bus service
mdb-567,L.E.W.I.S. Mountain Highway Transit,US,insufficient fixed-route bus service
mdb-568,Lower Columbia CAP (Community Action Program),US,no usable service date
mdb-57,Santa Clara Valley Transportation Authority (VTA),US,KeyError
mdb-572,Madera County Transit,US,insufficient fixed-route bus service
mdb-573,Madison County Transit,US,insufficient fixed-route bus service
mdb-578,Moorpark City Transit,US,insufficient fixed-route bus service
mdb-58,San Benito County Express (SBCE),US,insufficient fixed-route bus service
mdb-580,Mount Adams Transportation Service,US,insufficient fixed-route bus service
mdb-583,Needles Area Transit,US,insufficient fixed-route bus service
mdb-584,Newburgh Beacon Shuttle (Leprechaun Lines),US,insufficient fixed-route bus service
mdb-585,South Shore Line,US,insufficient fixed-route bus service
mdb-586,Olean Area Transit System,US,insufficient fixed-route bus service
mdb-589,Otsego Express Public Transportation,US,insufficient fixed-route bus service
mdb-590,Let'er Bus,US,insufficient fixed-route bus service
mdb-595,"Alcatraz Cruises - Hornblower, Angel Island Tiburon Ferry, Blue & Gold Fleet",US,insufficient fixed-route bus service
mdb-6,Subterráneos de Buenos Aires (SUBTE),AR,missing required table
mdb-605,Canby Ferry,US,insufficient fixed-route bus service
mdb-606,Get Around Town Express,US,insufficient fixed-route bus service
mdb-607,Home James,US,insufficient fixed-route bus service
mdb-608,WinTran,US,insufficient fixed-route bus service
mdb-610,GoWal,US,insufficient fixed-route bus service
mdb-611,Graham Transit,US,insufficient fixed-route bus service
mdb-613,Greene County Transit,US,insufficient fixed-route bus service
mdb-614,Groome Transportation (Greenride),US,insufficient fixed-route bus service
mdb-617,Guadalupe Flyer,US,no usable service date
mdb-618,Harbor Connector,US,insufficient fixed-route bus service
mdb-620,Valparaiso Transit,US,insufficient fixed-route bus service
mdb-626,Florida Department of Transportation (SunRail),US,insufficient fixed-route bus service
mdb-632,Eastern Point,US,insufficient fixed-route bus service
mdb-633,Valley Retriever Busline,US,insufficient fixed-route bus service
mdb-634,Eugene to Coos Bay,US,insufficient fixed-route bus service
mdb-635,HUT Airport Shuttle,US,insufficient fixed-route bus service
mdb-636,High Desert Point,US,insufficient fixed-route bus service
mdb-637,SouthWest POINT,US,insufficient fixed-route bus service
mdb-638,NorthWest POINT,US,insufficient fixed-route bus service
mdb-639,Cascade POINT,US,insufficient fixed-route bus service
mdb-647,Trenes Argentinos,AR,insufficient fixed-route bus service
mdb-649,Port Phillip Ferries,AU,insufficient fixed-route bus service
mdb-65,eTrans,US,insufficient fixed-route bus service
mdb-654,Haidleys Panoramic Coaches,AU,insufficient fixed-route bus service
mdb-66,Sonoma County Airport Express,US,insufficient fixed-route bus service
mdb-666,Byron Easybus,AU,insufficient fixed-route bus service
mdb-669,Christensens Bus and Coach,AU,insufficient fixed-route bus service
mdb-67,Golden Gate Transit,US,KeyError
mdb-670,Glass House Country Coaches,AU,insufficient fixed-route bus service
mdb-673,TransLink Innisfail,AU,insufficient fixed-route bus service
mdb-675,TransLink Bowen,AU,insufficient fixed-route bus service
mdb-679,Translink Magnetic Island Ferry,AU,insufficient fixed-route bus service
mdb-690,BC Ferries,CA,insufficient fixed-route bus service
mdb-710,BC Transit (Dawson Creek Transit System),CA,insufficient fixed-route bus service
mdb-735,VIA Rail Canada,CA,insufficient fixed-route bus service
mdb-739,Régie intermunicipale de transport des Collines (Transcollines),CA,insufficient fixed-route bus service
mdb-74,Capitol Corridor Joint Powers Authority (Capitol Corridor),US,insufficient fixed-route bus service
mdb-748,Exo,CA,insufficient fixed-route bus service
mdb-768,Long-distance rail transport in Germany,DE,insufficient fixed-route bus service
mdb-778,Verkehrsverbund Rhein-Sieg (VRS),DE,no usable service date
mdb-788,Metropolitano de Tenerife (Metrotenerife),ES,insufficient fixed-route bus service
mdb-790,Renfe,ES,no usable service date
mdb-799,Playa Vista Shuttle,US,no usable service date
mdb-800,Oregon Department of Transportation,US,insufficient fixed-route bus service
mdb-801,Prairie Express Transit,US,insufficient fixed-route bus service
mdb-802,Qline Detroit,US,insufficient fixed-route bus service
mdb-804,Rensselaer County (Yankee Trails),US,insufficient fixed-route bus service
mdb-805,RoadrunnerTransit,US,insufficient fixed-route bus service
mdb-81,Rio Vista Delta Breeze,US,insufficient fixed-route bus service
mdb-810,San Leandro Links,US,insufficient fixed-route bus service
mdb-814,Schuyler County Transit,US,insufficient fixed-route bus service
mdb-816,Snoqualmie Valley Transportation,US,insufficient fixed-route bus service
mdb-822,ruralTRANSIT,US,insufficient fixed-route bus service
mdb-823,Adirondack Trailways ADP,US,insufficient fixed-route bus service
mdb-824,Adirondack Trailways NYP,US,insufficient fixed-route bus service
mdb-825,New York Trailways,US,insufficient fixed-route bus service
mdb-826,Adirondack Trailways Pine Hill Trailways,US,insufficient fixed-route bus service
mdb-827,Teller Senior Coalition Transit (TSC Transit),US,insufficient fixed-route bus service
mdb-828,Pony Express,US,insufficient fixed-route bus service
mdb-83,GrapeLine,US,insufficient fixed-route bus service
mdb-830,Metro Ride,US,insufficient fixed-route bus service
mdb-831,Water Avenue Shuttle,US,insufficient fixed-route bus service
mdb-833,Wheatland Ferry,US,insufficient fixed-route bus service
mdb-834,Buena Vista Ferry,US,insufficient fixed-route bus service
mdb-85,Fresno County Rural Transit Agency (FCRTA),US,insufficient fixed-route bus service
mdb-850,Steuben Area Rides,US,insufficient fixed-route bus service
mdb-851,Steuben County Transit,US,insufficient fixed-route bus service
mdb-870,Village of Cooperstown Trolly System,US,insufficient fixed-route bus service
mdb-872,Kobe Subway,JP,insufficient fixed-route bus service
mdb-875,Yates Transit Service,US,insufficient fixed-route bus service
mdb-879,Garden of the Gods,US,insufficient fixed-route bus service
mdb-882,Altavista Community Transit System,US,insufficient fixed-route bus service
mdb-884,Rīgas Satiksme,LV,insufficient fixed-route bus service
mdb-889,Les bus des Cigales,FR,insufficient fixed-route bus service
mdb-890,Ulysse,FR,insufficient fixed-route bus service
mdb-891,Alilaguna,IT,insufficient fixed-route bus service
mdb-898,Transdev — Pays de la Loire,FR,insufficient fixed-route bus service
mdb-910,Leprechaun Lines,US,insufficient fixed-route bus service
mdb-92,Amador Transit,US,insufficient fixed-route bus service
mdb-921,Hyderabad Multi-Modal Transport System,IN,insufficient fixed-route bus service
mdb-927,Sullivan County Transit,US,insufficient fixed-route bus service
mdb-93,Calaveras Transit,US,insufficient fixed-route bus service
mdb-931,Harney County,US,insufficient fixed-route bus service
mdb-932,Link Lane,US,insufficient fixed-route bus service
mdb-933,Mt. Bachelor,US,insufficient fixed-route bus service
mdb-935,Canberra Metro Operations,AU,insufficient fixed-route bus service
mdb-96,Metrolink,US,insufficient fixed-route bus service
mdb-986,French Brothers Ltd,GB,insufficient fixed-route bus service
mdb-992,Valsts SIA Autotransporta Direkcija (ATD),LV,KeyError
ntd-10107,Milford Transit District,US,insufficient fixed-route bus service
ntd-10159,City Express,US,insufficient fixed-route bus service
ntd-10183,"Woods Hole Martha's Vineyard and Nantucket Steamship Authority, ",US,insufficient fixed-route bus service
ntd-11152,Mashantucket Pequot Tribal Nation,US,insufficient fixed-route bus service
ntd-20190,Tuckerton Seaport Ferry,US,no usable service date
ntd-20208,Cross County Connection,US,insufficient fixed-route bus service
ntd-20223,Cape May Lewes Ferry,US,insufficient fixed-route bus service
ntd-20226,SeaStreak Ferries,US,insufficient fixed-route bus service
ntd-20950,Sussex County Skylands Ride,US,insufficient fixed-route bus service
ntd-22929,Seneca Transit System,US,insufficient fixed-route bus service
ntd-30116,Borough of Mt. Carmel,US,insufficient fixed-route bus service
ntd-30122,Country Roads Transit,US,insufficient fixed-route bus service
ntd-30124,Transit Authority of Warren County,US,insufficient fixed-route bus service
ntd-332,Okanogan County Transportation & Nutrition,US,no usable service date
ntd-341,Selkirk-Pend Oreille Transit Authority (SMART),US,insufficient fixed-route bus service
ntd-387,City of Bethel,US,insufficient fixed-route bus service
ntd-40055,City of Bristol Tennessee,US,insufficient fixed-route bus service
ntd-40080,City of Kingsport,US,insufficient fixed-route bus service
ntd-40104,Indian River Transit,US,insufficient fixed-route bus service
ntd-40117,Municipality of Vega Baja,US,insufficient fixed-route bus service
ntd-40131,Davidson County Transportation Services,US,insufficient fixed-route bus service
ntd-40137,Municipality of Bayamon,US,insufficient fixed-route bus service
ntd-40156,Aiken Senior Life Services,US,insufficient fixed-route bus service
ntd-40184,City of Bowling Green,US,insufficient fixed-route bus service
ntd-40188,Virgin Island Transit (VITran),US,insufficient fixed-route bus service
ntd-40190,Lakeway Transit,US,insufficient fixed-route bus service
ntd-40193,"City of Hinesville, Georgia",US,insufficient fixed-route bus service
ntd-404,Silver Express Shuttle,US,insufficient fixed-route bus service
ntd-40920,Ride Solution,US,insufficient fixed-route bus service
ntd-40989,Southeast Tennessee Human Resource Agency-Rural Division,US,insufficient fixed-route bus service
ntd-40999,Sumter County Transit,US,insufficient fixed-route bus service
ntd-41,Alaska Railroad Corporation,US,insufficient fixed-route bus service
ntd-41032,City of Maysville,US,insufficient fixed-route bus service
ntd-41083,City of Glasgow,US,insufficient fixed-route bus service
ntd-41170,Baker Council on Aging,US,insufficient fixed-route bus service
ntd-44929,LauderGO! Water Trolley,US,insufficient fixed-route bus service
ntd-44938,DeSoto Arcadia Regional Transit,US,insufficient fixed-route bus service
ntd-50276,Ride Solution/WATS,US,insufficient fixed-route bus service
ntd-50281,Cass Area Transit,US,insufficient fixed-route bus service
ntd-50282,Kalkaska Public Transit Authority,US,insufficient fixed-route bus service
ntd-50347,Blue River Services,US,insufficient fixed-route bus service
ntd-50386,City of Houghton,US,insufficient fixed-route bus service
ntd-60058,St. Bernard Parish,US,insufficient fixed-route bus service
ntd-60089,City of Tyler,US,EmptyDataError
ntd-60095,Golden Crescent Regional Planning Commission,US,insufficient fixed-route bus service
ntd-60097,Midland-Odessa Urban Transit District,US,ParserError
ntd-60103,"Fort Bend County, Texas",US,insufficient fixed-route bus service
ntd-60113,City of Cleburne,US,insufficient fixed-route bus service
ntd-60133,McKinney Avenue Transit Authority,US,insufficient fixed-route bus service
ntd-60151,Grant County,US,insufficient fixed-route bus service
ntd-60167,Roswell Transit,US,insufficient fixed-route bus service
ntd-60190,City of Hobbs,US,insufficient fixed-route bus service
ntd-60196,Tangipahoa Voluntary Council on Aging,US,insufficient fixed-route bus service
ntd-60214,First Capital Trolley,US,insufficient fixed-route bus service
ntd-60274,South Texas College,US,insufficient fixed-route bus service
ntd-66242,A:Shiwi Transit,US,insufficient fixed-route bus service
ntd-70016,Get Around Columbia (GoCOMO),US,insufficient fixed-route bus service
ntd-70060,Developmental Services of NW Kansas/ACCESS Transportation,US,insufficient fixed-route bus service
ntd-70162,City of Excelsior Springs,US,insufficient fixed-route bus service
ntd-70248,Lyon County Area Transportation,US,insufficient fixed-route bus service
ntd-77086,New Bourbon Regional Port Authority,US,insufficient fixed-route bus service
ntd-80121,Wind River Transportation Authority,US,insufficient fixed-route bus service
ntd-80280,Archuleta County,US,insufficient fixed-route bus service
ntd-88200,Ute Tribe Public Transit,US,insufficient fixed-route bus service
ntd-88293,Park County Transit,US,insufficient fixed-route bus service
ntd-90258,Carson Transportation Services,US,insufficient fixed-route bus service
ntd-99419,Yavapai Regional Transit,US,insufficient fixed-route bus service
ntd-99436,Gila River Transit,US,insufficient fixed-route bus service
tdg-10230,Zenbus,FR,insufficient fixed-route bus service
tdg-11492,DECAZEVILLE COMMUNAUTE,FR,insufficient fixed-route bus service
tdg-12608,Zenbus,FR,insufficient fixed-route bus service
tdg-14652,Zenbus,FR,no usable service date
tdg-38881,Région Auvergne-Rhône-Alpes,FR,insufficient fixed-route bus service
tdg-39593,Métropole d'Aix-Marseille-Provence,FR,insufficient fixed-route bus service
tdg-39594,Métropole d'Aix-Marseille-Provence,FR,insufficient fixed-route bus service
tdg-40287,Région Auvergne-Rhône-Alpes,FR,insufficient fixed-route bus service
tdg-79537,Transdev • Pays de la Loire,FR,insufficient fixed-route bus service
tdg-79576,Transdev • Centre-Val de Loire,FR,insufficient fixed-route bus service
tdg-79810,Oùra,FR,insufficient fixed-route bus service
tdg-79814,Communauté de Communes de l'Ouest Vosgien,FR,insufficient fixed-route bus service
tdg-79864,Oùra,FR,insufficient fixed-route bus service
tdg-79992,Zenbus,FR,insufficient fixed-route bus service
tdg-80403,Fluo Grand Est,FR,insufficient fixed-route bus service
tdg-80471,Fluo Grand Est,FR,insufficient fixed-route bus service
tdg-80964,Région Auvergne-Rhône-Alpes,FR,insufficient fixed-route bus service
tdg-81068,Oise Mobilité - Syndicat mixte des transports collectifs de l'Oise,FR,insufficient fixed-route bus service
tdg-81244,Région Auvergne-Rhône-Alpes,FR,insufficient fixed-route bus service
tdg-81245,Région Auvergne-Rhône-Alpes,FR,insufficient fixed-route bus service
tdg-81413,Orléans Métropole,FR,insufficient fixed-route bus service
tdg-81474,Région Bretagne,FR,insufficient fixed-route bus service
tdg-81480,Région Bretagne,FR,insufficient fixed-route bus service
tdg-81481,Région Bretagne,FR,insufficient fixed-route bus service
tdg-81539,LOIRE FOREZ AGGLOMERATION,FR,insufficient fixed-route bus service
tdg-81555,Nouvelle-Aquitaine Mobilités,FR,insufficient fixed-route bus service
tdg-81557,Nouvelle-Aquitaine Mobilités,FR,insufficient fixed-route bus service
tdg-81618,Syndicat Mixte des Mobilités de l'Aire Grenobloise,FR,insufficient fixed-route bus service
tdg-81643,Agglo Pays d'Issoire,FR,insufficient fixed-route bus service
tdg-81653,TRENITALIA FRANCE,IT,insufficient fixed-route bus service
tdg-81773,Communauté de Communes du Golfe de Saint-Tropez,FR,insufficient fixed-route bus service
tdg-81833,Région Hauts-de-France,FR,no usable service date
tdg-81858,Communauté de Communes du Golfe de Saint-Tropez,FR,insufficient fixed-route bus service
tdg-81866,Communauté de Communes du Golfe de Saint-Tropez,FR,insufficient fixed-route bus service
tdg-81867,Communauté de Communes du Golfe de Saint-Tropez,FR,insufficient fixed-route bus service
tdg-81996,Corsica Ferries,FR,insufficient fixed-route bus service
tdg-82097,Pays de Saint Gilles Croix de Vie Agglomération,FR,insufficient fixed-route bus service
tdg-82150,Communauté de Communes Chinon Vienne et Loire,FR,insufficient fixed-route bus service
tdg-82199,Eurostar International Ltd.,DE,insufficient fixed-route bus service
tdg-82277,Région Hauts-de-France,FR,KeyError
tdg-82305,Collectivité de Corse,FR,insufficient fixed-route bus service
tdg-82308,Syndicat mixte Atoumod,FR,insufficient fixed-route bus service
tdg-82310,Syndicat mixte Atoumod,FR,insufficient fixed-route bus service
tdg-82363,Nouvelle-Aquitaine Mobilités,FR,insufficient fixed-route bus service
tdg-82382,Nouvelle-Aquitaine Mobilités,FR,insufficient fixed-route bus service
tdg-82386,RENFE VIAJEROS SOCIEDAD MERCANTIL ESTATAL SA,ES,no usable service date
tdg-82388,Fluo Grand Est,FR,insufficient fixed-route bus service
tdg-82619,Alliance Atlantique,FR,insufficient fixed-route bus service
tdg-82729,Région Auvergne-Rhône-Alpes,FR,insufficient fixed-route bus service
tdg-82872,Région Bretagne,FR,insufficient fixed-route bus service
tdg-82874,Transdev Var,FR,insufficient fixed-route bus service
tdg-82904,CA ANNONAY RHONE AGGLO,FR,insufficient fixed-route bus service
tdg-82907,Fluo Grand Est,FR,insufficient fixed-route bus service
tdg-82994,Collectivité de Corse,FR,insufficient fixed-route bus service
tdg-82995,Collectivité de Corse,FR,insufficient fixed-route bus service
tdg-82998,Collectivité de Corse,FR,insufficient fixed-route bus service
tdg-83019,VITRE COMMUNAUTE,FR,missing required table
tdg-83146,TRANSPORT PHOENIX,FR,insufficient fixed-route bus service
tdg-83155,Communauté de Communes Pyrénées Vallées des Gaves,FR,insufficient fixed-route bus service
tdg-83200,Collectivité de Corse,FR,insufficient fixed-route bus service
tdg-83203,Trans-Landes,FR,insufficient fixed-route bus service
tdg-83311,Sailcoop,FR,insufficient fixed-route bus service
tdg-83383,Grand Autunois Morvan,FR,insufficient fixed-route bus service
tdg-83427,Brittany Ferries,FR,insufficient fixed-route bus service
tdg-83467,Communauté de Communes du Pays des Écrins,FR,insufficient fixed-route bus service
tdg-83510,CORSICA LINEA,DZ,insufficient fixed-route bus service
tdg-83511,COMMUNAUTE D'AGGLOMERATION GRAND SUD CARAIBE,FR,missing required table
tdg-83528,JVMALIN,FR,insufficient fixed-route bus service
tdg-83531,JVMALIN,FR,insufficient fixed-route bus service
tdg-83533,Nouvelle-Aquitaine Mobilités,FR,insufficient fixed-route bus service
tdg-83620,Région Hauts-de-France,FR,insufficient fixed-route bus service
tdg-83728,Région Bretagne,FR,insufficient fixed-route bus service
tdg-83729,Région Bretagne,FR,insufficient fixed-route bus service
tdg-83744,COMMUNE DE COURCHEVEL,FR,insufficient fixed-route bus service
tdg-83775,Intercom Bernay Terres de Normandie,FR,insufficient fixed-route bus service
tdg-83787,Transdev Savoie,FR,insufficient fixed-route bus service
tdg-83820,Syndicat intercommunal des Transports Urbains Soissonnais,FR,missing required table
tdg-83846,Intercom de la Vire au Noireau,FR,insufficient fixed-route bus service
tdg-83848,Communauté de Communes Haute-Tarentaise,FR,insufficient fixed-route bus service
tdg-83859,Communauté de Communes Cœur de Loire,FR,insufficient fixed-route bus service
tdg-83882,Collectivité de Corse,FR,insufficient fixed-route bus service
tdg-83969,Challans Gois Communauté,FR,insufficient fixed-route bus service
tdg-83981,Syndicat mixte Atoumod,FR,insufficient fixed-route bus service
tdg-83989,Commune Les Deux Alpes,FR,insufficient fixed-route bus service
tdg-83994,"Loopi, Mobilité Touristique",FR,insufficient fixed-route bus service
tdg-84018,Angers Loire Métropole,FR,no usable service date
tdg-84024,Département de Loire-Atlantique,FR,insufficient fixed-route bus service
tdg-84043,UNION DES BATELIERS ARCACHONNAIS,FR,insufficient fixed-route bus service
tdg-84068,Régie de transport Communauté de communes Spelunca-Liamone,FR,insufficient fixed-route bus service
tdg-84073,Région Bourgogne-Franche-Comté,FR,missing required table
tdg-84075,Région Bourgogne-Franche-Comté,FR,missing required table
tdg-84096,Ecov,FR,insufficient fixed-route bus service
tfs-111,Coach Bus Lines GTFS,US,insufficient fixed-route bus service
tfs-13,Magnetic Island GTFS,AU,insufficient fixed-route bus service
tfs-459,Corvallis Transit System GTFS,US,insufficient fixed-route bus service
tfs-484,Swan Island Evening Shuttle GTFS,US,insufficient fixed-route bus service
tfs-525,AVT GTFS,IT,insufficient fixed-route bus service
tfs-550,Citrus County Transit GTFS,US,insufficient fixed-route bus service
tfs-619,Rocky Mountain National Park Shuttles GTFS,US,insufficient fixed-route bus service
tfs-634,MACS Transit GTFS,US,insufficient fixed-route bus service
tfs-664,SFM (Railway) GTFS,IT,insufficient fixed-route bus service
tfs-669,CCC Xpress GTFS,US,insufficient fixed-route bus service
tfs-678,Skamania County Public Transit GTFS,US,insufficient fixed-route bus service
tfs-683,BJCTA MAX GTFS,US,insufficient fixed-route bus service
tfs-697,FVX GTFS,CA,insufficient fixed-route bus service
tfs-721,Metro Warszawskie GTFS,PL,insufficient fixed-route bus service
tfs-758,Washington Park Shuttle GTFS,US,insufficient fixed-route bus service
tfs-767,Quail Trail Public Transit GTFS,US,insufficient fixed-route bus service
tfs-781,StarTran GTFS,US,insufficient fixed-route bus service
tfs-800,The Victoria Clipper GTFS,US,insufficient fixed-route bus service
tfs-9,Gympie GTFS,AU,insufficient fixed-route bus service
tld-1031,Kochi Metro,IN,insufficient fixed-route bus service
tld-1200,Rochester-Genesee Regional Transportation Authority,US,insufficient fixed-route bus service
tld-1201,Rochester-Genesee Regional Transportation Authority,US,insufficient fixed-route bus service
tld-2289,Pierce County Ferries,US,insufficient fixed-route bus service
tld-2290,Seattle Center Monorail,US,insufficient fixed-route bus service
tld-351_1,Breeze Transit,US,insufficient fixed-route bus service
tld-4130,Mountain Mobility,US,insufficient fixed-route bus service
tld-4144,Jaunt,US,insufficient fixed-route bus service
tld-4210,Columbia County Rider,US,insufficient fixed-route bus service
tld-4211,Sunset Empire Transportation District,US,insufficient fixed-route bus service
tld-4257,AUTNA SL,PT,insufficient fixed-route bus service
tld-4310,İzdeniz,SA,insufficient fixed-route bus service
tld-4322,Sobe e Desce - Transportes Urbanos de Tavira,PT,insufficient fixed-route bus service
tld-4324,Empresa Municipal de Transports Urbans de Palma de Mallorca,ES,insufficient fixed-route bus service
tld-4379,Fullington Trailways,US,insufficient fixed-route bus service
tld-4380,Monsey Trails,US,insufficient fixed-route bus service
tld-4454,Chapman University,US,EmptyDataError
tld-4456,Columbia University,US,EmptyDataError
tld-4458,Emory Hospital Midtown,US,EmptyDataError
tld-4461,Fresno State University,US,EmptyDataError
tld-4466,Miller Transportation,US,EmptyDataError
tld-4535,Corduff Travel,IE,insufficient fixed-route bus service
tld-4663,Shenango Valley Shuttle Service,US,insufficient fixed-route bus service
tld-4667,Cerritos On Wheels,US,insufficient fixed-route bus service
tld-4682,Orangeville Transit,CA,insufficient fixed-route bus service
tld-4684,PC Connect Transit System,CA,insufficient fixed-route bus service
tld-4694,Goose Creek Transit,US,insufficient fixed-route bus service
tld-4704,Midland Penetanguishene Transit Service,CA,insufficient fixed-route bus service
tld-4748,Temiskaming Transit,CA,insufficient fixed-route bus service
tld-4757,Central Transportation,US,insufficient fixed-route bus service
tld-4761,Bus Mont-Tremblant,CA,insufficient fixed-route bus service
tld-4763,Artesia Transit,US,insufficient fixed-route bus service
tld-4781,I-Line Shuttle,US,insufficient fixed-route bus service
tld-4782,Maywood Express Shuttle,US,insufficient fixed-route bus service
tld-478_1,Georgia Tech Stinger Bus,US,insufficient fixed-route bus service
tld-4791,Citylink North (Kootenai County),US,insufficient fixed-route bus service
tld-4792,Citylink South (Kootenai County),US,insufficient fixed-route bus service
tld-4798,"Eureka Transit Service, Blue Lake Rancheria Transit System, Samoa Transit System, Redwood Transit System, Arcata & Mad River Transit System",US,KeyError
tld-4817,Ontario Northland,CA,insufficient fixed-route bus service
tld-5509_1,Prince Albert Transit,CA,no usable service date
tld-5577,Westlink Coaches,IE,insufficient fixed-route bus service
tld-5722,L'Inter des Laurentides,CA,insufficient fixed-route bus service
tld-5727,The LINK,US,insufficient fixed-route bus service
tld-5732,Governor's Island Ferry,US,insufficient fixed-route bus service
tld-5739,Liberty Landing Ferry,US,insufficient fixed-route bus service
tld-5746,Parachute Area Transit System,US,insufficient fixed-route bus service
tld-5749,Rainbow Rider,US,insufficient fixed-route bus service
tld-5751,Rural Resources Community Action,US,insufficient fixed-route bus service
tld-5754,Snow Goose Transit,US,insufficient fixed-route bus service
tld-5755,Solid Ground,US,insufficient fixed-route bus service
tld-5756,Special Mobility Services,US,insufficient fixed-route bus service
tld-5759,Tri-City Roadrunner,US,insufficient fixed-route bus service
tld-5760,Tulalip Transit,US,insufficient fixed-route bus service
tld-5761,Community Transit,US,insufficient fixed-route bus service
tld-5787,City Of Glen Cove,US,insufficient fixed-route bus service
tld-5790,Monroe Bus Lines,US,insufficient fixed-route bus service
tld-5791,Connect Niagara,US,insufficient fixed-route bus service
